user_id,is_gone
4,0.0026712955
6,0.0026712955
10,0.0057014804
12,0.22919339
13,0.9975641
15,0.5076244
19,0.0026712955
21,0.9973124
23,0.0026712955
35,0.31306037
40,0.0026712955
45,0.23954147
55,0.35543403
58,0.46655208
62,0.16642204
72,0.0025974507
74,0.3043206
81,0.11644215
84,0.008560487
92,0.0025974507
93,0.0025974507
98,0.0024910625
102,0.9974368
105,0.14989285
107,0.0025974507
112,0.21382701
113,0.3616377
119,0.6008252
124,0.5260843
140,0.62112516
141,0.13916029
143,0.0025974507
150,0.19411854
159,0.0025974507
162,0.17800567
164,0.21147057
165,0.0025974507
167,0.110958
174,0.0026459086
177,0.4050732
180,0.0025974507
185,0.0025974507
186,0.99732286
195,0.48176646
198,0.5946888
200,0.5225485
204,0.4220825
205,0.0035453322
207,0.99746716
208,0.9975811
212,0.20439918
213,0.0025108962
217,0.0026181291
218,0.0028841894
234,0.0026181291
235,0.26151586
236,0.0027575449
237,0.0026181291
242,0.13732451
248,0.9781043
253,0.43255365
260,0.22434711
261,0.38435447
269,0.0026181291
271,0.26678553
273,0.0026181291
276,0.012378555
283,0.002644837
289,0.0026181291
298,0.32103708
303,0.5224234
306,0.0025108962
308,0.002644837
317,0.0026181291
318,0.0026181291
319,0.0026181291
320,0.0026181291
324,0.20655157
328,0.15083455
331,0.13561146
335,0.18798585
341,0.4063307
346,0.0026181291
348,0.0026181291
349,0.021217214
351,0.0026181291
355,0.22581081
363,0.36041558
366,0.0026181291
367,0.15875052
373,0.14217669
375,0.0030684539
382,0.003522307
388,0.0026669723
389,0.0026669723
391,0.99248934
400,0.003522307
406,0.0026669723
409,0.99722433
411,0.25418922
414,0.008204841
417,0.077562675
419,0.0026181291
421,0.0024929899
423,0.0052335015
424,0.20816042
425,0.0026181291
430,0.89075387
448,0.09312473
460,0.19428577
462,0.008273879
465,0.2646769
467,0.9835594
474,0.48237497
476,0.0039288797
483,0.0026669723
485,0.0025577436
486,0.35791492
487,0.002928853
498,0.9965429
503,0.0025108962
504,0.0026181291
511,0.0026181291
516,0.0026181291
522,0.005073187
530,0.6857681
