user_id,is_gone
4,0.008330041366985844
6,0.008330041366985844
10,0.010678788482780937
12,0.10091302823744101
13,0.7014151496004724
15,0.7955716279394178
19,0.008330041366985844
21,0.6366959806030335
23,0.008330041366985844
35,0.6148812729314678
40,0.008330041366985844
45,0.3689216896070414
55,0.6007268244509886
58,0.6120103662809381
62,0.16894979309403435
72,0.008330041366985844
74,0.5569584667896949
81,0.11638762891001794
84,0.0036289864599331778
92,0.008330041366985844
93,0.008330041366985844
98,0.002952826883833907
102,0.6474371295523845
105,0.15491173488296894
107,0.008330041366985844
112,0.34968963469312686
113,0.6194792054949093
119,0.6202897529502643
124,0.6657152289760558
140,0.6138445173269033
141,0.2611269648371168
143,0.008330041366985844
150,0.36740002513557374
159,0.008330041366985844
162,0.41099461137073257
164,0.33995449971293773
165,0.008330041366985844
167,0.10994278767077832
174,0.008330041366985844
177,0.5814341284085912
180,0.008330041366985844
185,0.008330041366985844
186,0.7712402932585121
195,0.6049786457681391
198,0.6454223178277856
200,0.6541699630941022
204,0.6007059499602821
205,0.011144646091167125
207,0.6275039506523769
208,0.6438928359496574
212,0.4575886381209798
213,0.002952826883833907
217,0.008330041366985844
218,0.010664731515236624
234,0.008330041366985844
235,0.5542108301541563
236,0.00816409793435387
237,0.008330041366985844
242,0.05517892195053034
248,0.9005592927368435
253,0.4248951875058295
260,0.3904952776141192
261,0.6444952069708655
269,0.008330041366985844
271,0.5401987792205876
273,0.008330041366985844
276,0.03523916719783662
283,0.002909701291735917
289,0.008330041366985844
298,0.6589443873763586
303,0.6894032094514951
306,0.002952826883833907
308,0.002909701291735917
317,0.008330041366985844
318,0.008330041366985844
319,0.008330041366985844
320,0.008330041366985844
324,0.47139200460337044
328,0.241611493307018
331,0.2009497514893686
335,0.19643366433257445
341,0.6354370106594877
346,0.008330041366985844
348,0.008330041366985844
349,0.005630146457549022
351,0.008330041366985844
355,0.5381245276811736
363,0.5921015925981566
366,0.008330041366985844
367,0.21879743553531733
373,0.1330629470139594
375,0.003965761872149306
382,0.011144646091167125
388,0.008330041366985844
389,0.008330041366985844
391,0.653718887253091
400,0.011144646091167125
406,0.008330041366985844
409,0.7376237737781213
411,0.49382508694201527
414,0.0046514931113917765
417,0.019020020029941097
419,0.008330041366985844
421,0.0014986105004130494
423,0.014748275490389562
424,0.2672707893307475
425,0.008330041366985844
430,0.8499192884269199
448,0.08459449033027772
460,0.41099461137073257
462,0.007926526445506617
465,0.6550457129930971
467,0.6334535844379239
474,0.35568770939471234
476,0.010792282086660656
483,0.008330041366985844
485,0.002952826883833907
486,0.5611302331648361
487,0.010584353182584293
498,0.6448659162914578
503,0.002952826883833907
504,0.008330041366985844
511,0.008330041366985844
516,0.008330041366985844
522,0.003870063386867926
530,0.620800546445993
534,0.010584353182584293
543,0.008330041366985844
554,0.008330041366985844
557,0.22064999495043613
561,0.6823113742769503
565,0.6853429915701106
567,0.5680041371138639
570,0.20600857282391397
574,0.41456178973306645
575,0.0028753044516613754
578,0.6486843523645281
579,0.002952826883833907
583,0.008330041366985844
586,0.6704760958827142
593,0.4121034952168275
599,0.18943286433867232
601,0.8024209682551925
602,0.5
611,0.008330041366985844
613,0.10223067033827729
615,0.014651369133712119
628,0.09193585175432069
642,0.00954422583621871
650,0.008330041366985844
659,0.4946752643375658
664,0.664998905472237
672,0.5243881693137667
680,0.002952826883833907
683,0.08256478976169876
693,0.47729546288695895
696,0.002952826883833907
700,0.008330041366985844
704,0.20600857282391397
723,0.06533732108298025
725,0.027985755696155433
726,0.008330041366985844
731,0.008330041366985844
733,0.010223846273399352
736,0.008330041366985844
739,0.2143606277218278
741,0.008330041366985844
744,0.08176782504778896
745,0.008330041366985844
747,0.36740002513557374
754,0.6794459826306904
757,0.008330041366985844
760,0.002952826883833907
765,0.6615003192050061
770,0.6682920589367607
779,0.008330041366985844
800,0.004131538506942929
801,0.008330041366985844
804,0.7420325150871259
805,0.008330041366985844
810,0.008330041366985844
820,0.00816409793435387
829,0.008330041366985844
832,0.008330041366985844
837,0.011338878947531161
845,0.008330041366985844
848,0.002952826883833907
850,0.008330041366985844
864,0.008330041366985844
874,0.002952826883833907
880,0.11638762891001794
886,0.6038162067973494
897,0.008330041366985844
898,0.2551928497835831
901,0.6263977871464249
904,0.7098545293140727
907,0.002952826883833907
918,0.008330041366985844
920,0.5856941972915073
926,0.002952826883833907
933,0.011144646091167125
936,0.00514260649815905
937,0.008330041366985844
952,0.008330041366985844
953,0.14905141320422807
960,0.7338618986757074
970,0.8264287711104897
971,0.008330041366985844
972,0.6835978740029413
973,0.002952826883833907
980,0.654188359961946
988,0.01068009864057664
999,0.029259287607942084
1003,0.3642122740131724
1010,0.014748275490389562
1023,0.008330041366985844
1041,0.17480815541284928
1044,0.41099461137073257
1049,0.6475982262317413
1054,0.36740002513557374
1055,0.002952826883833907
1059,0.008330041366985844
1061,0.6126932160279135
1068,0.008330041366985844
1071,0.00816409793435387
1083,0.5137665367671059
1087,0.6620543337114494
1092,0.4163362566691217
1099,0.008330041366985844
1100,0.36740002513557374
1102,0.008330041366985844
1115,0.008349684222426757
1131,0.002952826883833907
1132,0.05752870560926963
1134,0.6215008116351198
1135,0.008330041366985844
1137,0.20048744613103547
1138,0.01447847233200581
1145,0.042564299387521785
1149,0.450427542106045
1152,0.008330041366985844
1153,0.8640747414000799
1154,0.1330629470139594
1156,0.6572945654489225
1157,0.02452262658495357
1164,0.6855769493491688
1171,0.6327970883526214
1175,0.008330041366985844
1182,0.008330041366985844
1187,0.8900638823213618
1192,0.021199437282700795
1195,0.002952826883833907
1197,0.0040405864229921
1202,0.008330041366985844
1211,0.4538490077855968
1212,0.002952826883833907
1214,0.002952826883833907
1219,0.008046723117981972
1232,0.002952826883833907
1238,0.00816409793435387
1242,0.008330041366985844
1245,0.11582067120027616
1246,0.605185165455008
1253,0.008330041366985844
1263,0.002952826883833907
1269,0.002952826883833907
1273,0.0014586155186154075
1274,0.8360258003919736
1275,0.008330041366985844
1276,0.002952826883833907
1279,0.002952826883833907
1280,0.008330041366985844
1285,0.008330041366985844
1288,0.008330041366985844
1302,0.4002969998804638
1307,0.002952826883833907
1308,0.008330041366985844
1309,0.008330041366985844
1313,0.36740002513557374
1314,0.005453272392477433
1322,0.00816409793435387
1325,0.008330041366985844
1332,0.008330041366985844
1334,0.0054797896602896195
1339,0.008330041366985844
1340,0.005368365060593124
1341,0.1656567351587325
1347,0.4500110312354962
1349,0.00954422583621871
1354,0.41099461137073257
1356,0.45991377216373625
1357,0.0007684257562847749
1358,0.23019027549615667
1359,0.48515197586924536
1365,0.41099461137073257
1367,0.10554024647613133
1369,0.011144646091167125
1374,0.002952826883833907
1375,0.1330629470139594
1379,0.005865978188056084
1384,0.002251033377388156
1385,0.008330041366985844
1387,0.008330041366985844
1392,0.4808968363531555
1399,0.008330041366985844
1403,0.008330041366985844
1407,0.008330041366985844
1412,0.13217244511231874
1413,0.06535585974939988
1414,0.008330041366985844
1420,0.27977207965149276
1426,0.7003817697312444
1432,0.008330041366985844
1436,0.008330041366985844
1437,0.008330041366985844
1438,0.6554238361485039
1441,0.609373460238478
1442,0.15681500790643368
1452,0.008330041366985844
1455,0.0020055632236721686
1457,0.6174007510481259
1458,0.41099461137073257
1459,0.519580342058969
1460,0.015130597018554034
1464,0.1330629470139594
1465,0.008330041366985844
1469,0.011144646091167125
1472,0.6460271063375378
1485,0.002952826883833907
1488,0.5798649592140329
1489,0.008330041366985844
1494,0.010938136130884296
1501,0.00816409793435387
1506,0.008330041366985844
1510,0.37299941025934896
1520,0.6049569377505489
1522,0.008330041366985844
1523,0.15049149211467494
1524,0.008330041366985844
1525,0.008330041366985844
1540,0.008330041366985844
1541,0.7167109618777804
1543,0.532420876715657
1550,0.41099461137073257
1551,0.07911825495891417
1554,0.47360884864609004
1556,0.016672542609596178
1563,0.44234682378373336
1564,0.008330041366985844
1566,0.00941265126325405
1571,0.6051589950737593
1580,0.5279864824155175
1584,0.5750351641909581
1587,0.008330041366985844
1592,0.008330041366985844
1597,0.09040833638137133
1608,0.002952826883833907
1610,0.010792282086660656
1611,0.60398699815618
1619,0.21058569742351863
1620,0.6063830667265039
1623,0.02734317754430886
1630,0.41099461137073257
1636,0.008789420448671247
1640,0.4121034952168275
1641,0.006604951558049866
1646,0.008330041366985844
1650,0.008330041366985844
1658,0.008330041366985844
1667,0.008330041366985844
1674,0.1330629470139594
1689,0.002952826883833907
1690,0.20600857282391397
1693,0.9924386898028457
1704,0.06978146151305191
1706,0.008330041366985844
1713,0.002952826883833907
1716,0.008330041366985844
1717,0.02015302260500408
1719,0.031402260682748366
1720,0.2168078732742155
1725,0.5900014233339038
1728,0.002952826883833907
1731,0.48784772791855846
1739,0.011144646091167125
1745,0.008330041366985844
1747,0.2726474139710968
1748,0.6297171336966277
1751,0.5761334694520148
1754,0.002952826883833907
1763,0.008330041366985844
1764,0.008330041366985844
1767,0.7512638295597899
1771,0.011144646091167125
1775,0.008330041366985844
1777,0.002952826883833907
1779,0.008330041366985844
1782,0.9718407374250817
1783,0.014163163327988672
1785,0.2668473521294858
1786,0.11032878758247619
1797,0.20600857282391397
1800,0.814808922770989
1803,0.17517567763011874
1821,0.11454765702967695
1822,0.8401461518812084
1830,0.008330041366985844
1831,0.9215210155843275
1832,0.36209742862569566
1835,0.6174119264354548
1837,0.008330041366985844
1840,0.613470314673808
1849,0.34924875290975815
1855,0.008330041366985844
1858,0.019211157936128324
1872,0.002952826883833907
1873,0.5
1882,0.6393413420541645
