user_id,is_gone
4,0.004797612643260015
6,0.004797612643260015
10,0.0017267238362412103
12,0.3666196144841167
13,1.0
15,0.7553128807887006
19,0.004797612643260015
21,0.9980017540386334
23,0.004797612643260015
35,0.6306943014547478
40,0.004797612643260015
45,0.4064402895191827
55,0.5811885010549691
58,0.6711798287090285
62,0.3657581469904826
72,0.0019444665452888364
74,0.5408925320959733
81,0.24676473023257775
84,0.02076535655832274
92,0.0019444665452888364
93,0.0019444665452888364
98,0.0
102,1.0
105,0.3496709937490695
107,0.0019444665452888364
112,0.41861143183487803
113,0.6051568874528511
119,0.860985690248375
124,0.7600860189800243
140,0.8584996374292032
141,0.27105967162207356
143,0.00039127487592136663
150,0.40010805305318103
159,0.0019444665452888364
162,0.3622468357239417
164,0.4822974228585186
165,0.004797612643260015
167,0.20324026351101718
174,0.002066889520037812
177,0.654580298500102
180,0.004797612643260015
185,0.004797612643260015
186,1.0
195,0.7365578797646546
198,0.8627491362429918
200,0.8493317000947159
204,0.685446846816841
205,0.0032230329237346368
207,1.0
208,1.0
212,0.4093562694372548
213,0.0
217,0.004797612643260015
218,0.0005037017113762855
234,0.004797612643260015
235,0.5740778451847869
236,0.00018376758925090788
237,0.004797612643260015
242,0.3400341884421838
248,0.9586524260256023
253,0.8422450054387443
260,0.5830962585527005
261,0.606610565767048
269,0.004797612643260015
271,0.47621187628578576
273,0.0019444665452888364
276,0.03315008134723714
283,0.0
289,0.002066889520037812
298,0.5305820240048639
303,0.7187074347504598
306,0.0
308,0.0
317,0.004797612643260015
318,0.004797612643260015
319,0.004797612643260015
320,0.004797612643260015
324,0.41135765805581603
328,0.37974948966055116
331,0.3470308336750206
335,0.36404076655175954
341,0.6177444986136635
346,0.004797612643260015
348,0.004797612643260015
349,0.07802478231995649
351,0.0019444665452888364
355,0.6476151238084169
363,0.6458451027384966
366,0.004797612643260015
367,0.33553173340273973
373,0.43838016638624494
375,0.01266024744389196
382,0.0006888843853225721
388,0.002066889520037812
389,0.002066889520037812
391,0.9894254493671962
400,0.0006888843853225721
406,0.002066889520037812
409,1.0
411,0.5434718629787756
414,0.024884748787002437
417,0.1979566799214835
419,0.0019444665452888364
421,0.005150685841161734
423,0.007827391884895412
424,0.42759055980238136
425,0.0019444665452888364
430,0.9397104511275555
448,0.23602104689403272
460,0.3820815524375829
462,0.029152801152437995
465,0.45727321138010174
467,0.9747756645118563
474,0.8256256823585023
476,0.0015373904289891105
483,0.002066889520037812
485,0.0
486,0.6842165151869877
487,0.0005037017113762855
498,0.9916129066998025
503,0.0
504,0.004797612643260015
511,0.004797612643260015
516,0.004797612643260015
522,0.013017757054601741
530,0.8901228699674912
534,0.0005037017113762855
543,0.004797612643260015
554,0.004797612643260015
557,0.3906750427131859
561,0.7062910943706676
565,0.7306300864711325
567,0.5461406077678744
570,0.27822359839492417
574,0.365104359998621
575,0.10472872835392186
578,0.678380304631923
579,0.0
583,0.004797612643260015
586,0.9917820480090944
593,0.3737844750212298
599,0.36571695469984455
601,0.9995937022195541
602,0.40841992437106933
611,0.002066889520037812
613,0.24256019760810751
615,0.0004268688978304193
628,0.38664144367407927
642,0.0215519462830045
650,0.0019444665452888364
659,0.4681339090419923
664,0.9989187082466006
672,0.37108425072344065
680,0.0
683,0.4014488280478448
693,0.37451934206967175
696,0.0
700,0.004797612643260015
704,0.27822359839492417
723,0.23662730891157857
725,0.19354764445718967
726,0.0019444665452888364
731,0.004797612643260015
733,0.058414701396376285
736,0.004797612643260015
739,0.3404125588149573
741,0.00039127487592136663
744,0.444441097322892
745,0.00039127487592136663
747,0.42540111734669794
754,0.7328318254951874
757,0.004797612643260015
760,0.0
765,0.999571067483239
770,0.710957475807335
779,0.004797612643260015
800,0.018494535168308485
801,0.0019444665452888364
804,0.6715249221438954
805,0.0019444665452888364
810,0.0019444665452888364
820,0.00018376758925090788
829,0.0019444665452888364
832,0.0019444665452888364
837,0.19527809904248714
845,0.0019444665452888364
848,0.0
850,0.004797612643260015
864,0.004797612643260015
874,0.0
880,0.2431161741979624
886,0.8372551897487179
897,0.004797612643260015
898,0.4426705133460914
901,0.8693759513753468
904,1.0
907,0.0
918,0.002066889520037812
920,0.6709151370970672
926,0.0
933,0.0032230329237346368
936,0.007577647549852762
937,0.002066889520037812
952,0.002066889520037812
953,0.36977045910396616
960,0.8957919417572991
970,0.8579193937616609
971,0.004797612643260015
972,0.5320846977105651
973,0.0
980,0.6892020036483705
988,0.25650994878325367
999,0.0319337772383432
1003,0.5213187989647219
1010,0.007827391884895412
1023,0.004797612643260015
1041,0.3515974950438315
1044,0.3960112607439972
1049,0.9975486447093018
1054,0.4361239016004282
1055,0.0
1059,0.004797612643260015
1061,0.7139462872016938
1068,0.004797612643260015
1071,0.0007798853662298877
1083,0.5315511007737741
1087,0.5619228781409525
1092,0.3767676494175418
1099,0.00018376758925090788
1100,0.4361239016004282
1102,0.0019444665452888364
1115,0.1182975704161104
1131,0.0
1132,0.14036618648745786
1134,0.527984861101617
1135,0.004797612643260015
1137,0.36909913353087165
1138,0.018364203939348768
1145,0.18622429970979124
1149,0.4774550108233203
1152,0.0019444665452888364
1153,0.5191769481683067
1154,0.44489745430458866
1156,0.625099261932753
1157,0.06507455126722618
1164,0.9011190118018503
1171,0.7100715999890697
1175,0.004797612643260015
1182,0.004797612643260015
1187,1.0
1192,0.17255404524527485
1195,0.0
1197,0.0
1202,0.002066889520037812
1211,0.3581217051548783
1212,0.0
1214,0.0
1219,0.0006554865745187235
1232,0.0
1238,0.0007798853662298877
1242,0.004797612643260015
1245,0.3922124414902479
1246,0.7063346871807462
1253,0.004797612643260015
1263,0.0
1269,0.0
1273,0.005150685841161734
1274,0.9855882922629954
1275,0.00039127487592136663
1276,0.0
1279,0.0
1280,0.004797612643260015
1285,0.004797612643260015
1288,0.004797612643260015
1302,0.44219453653767515
1307,0.0
1308,0.004797612643260015
1309,0.004797612643260015
1313,0.45315191289318535
1314,0.10356650635913814
1322,0.00018376758925090788
1325,0.00039127487592136663
1332,0.00039127487592136663
1334,0.029420181440917754
1339,0.004797612643260015
1340,0.0
1341,0.3684003507972895
1347,0.46463810537077577
1349,0.0215519462830045
1354,0.41303927203675433
1356,0.4843195936202808
1357,0.022674349503193615
1358,0.5235905656220287
1359,0.9982938857626215
1365,0.41303927203675433
1367,0.34870689786214526
1369,0.0006888843853225721
1374,0.0
1375,0.42266072079196343
1379,0.0
1384,0.10680793183790138
1385,0.0019444665452888364
1387,0.0019444665452888364
1392,0.4265241581121594
1399,0.002066889520037812
1403,0.002066889520037812
1407,0.002066889520037812
1412,0.38732896137759254
1413,0.35792826505944175
1414,0.0019444665452888364
1420,0.3588964831540441
1426,0.9994451958303397
1432,0.002066889520037812
1436,0.002066889520037812
1437,0.002066889520037812
1438,0.6500904725200314
1441,1.0
1442,0.38826632959203417
1452,0.0019444665452888364
1455,0.0036141855815955705
1457,0.6438260814835997
1458,0.41303927203675433
1459,0.99790918785857
1460,0.26802474927725994
1464,0.45362118059607126
1465,0.00039127487592136663
1469,0.0009055442191168193
1472,0.6210600492424431
1485,0.0
1488,0.6737820585826273
1489,0.004797612643260015
1494,9.15065471678247e-05
1501,0.00030816638096207196
1506,0.002066889520037812
1510,0.4434901088240882
1520,0.595118227747141
1522,0.004797612643260015
1523,0.2634948923038722
1524,0.0019444665452888364
1525,0.004797612643260015
1540,0.004797612643260015
1541,0.621327410315194
1543,0.46828180170449246
1550,0.4085338095984815
1551,0.2620716947271137
1554,0.4462785096968678
1556,0.26126555892107844
1563,0.4063047240801776
1564,0.001524877881551939
1566,0.01973905615982146
1571,1.0
1580,0.46767869331103795
1584,0.4840459309930369
1587,0.004797612643260015
1592,0.004797612643260015
1597,0.3284796827819424
1608,0.0
1610,0.003947140175690011
1611,0.6077010057303995
1619,0.45840770713553214
1620,0.5008117430896576
1623,0.2169216239386934
1630,0.4085338095984815
1636,0.228437133923379
1640,0.41071737477959785
1641,0.1445748797266237
1646,0.004797612643260015
1650,0.004797612643260015
1658,0.004797612643260015
1667,0.004797612643260015
1674,0.44489745430458866
1689,0.0
1690,0.2928536310536903
1693,0.8768001454508308
1704,0.14021503537417151
1706,0.00039127487592136663
1713,0.0
1716,0.004797612643260015
1717,0.17775441854330648
1719,0.1400701649985492
1720,0.42682261999453447
1725,0.5440753904555694
1728,0.0
1731,0.47008420051481664
1739,0.0006888843853225721
1745,0.002066889520037812
1747,0.38169984283735026
1748,0.8635832509390592
1751,0.5869958176329242
1754,0.0
1763,0.004797612643260015
1764,0.004797612643260015
1767,1.0
1771,0.0006888843853225721
1775,0.002066889520037812
1777,0.0
1779,0.002066889520037812
1782,0.9120516893369727
1783,0.012995908440428437
1785,0.2937396371016023
1786,0.3159013548325372
1797,0.2928536310536903
1800,0.669500680389396
