user_id,is_gone
4,0.00236475
6,0.00236475
10,0.0040277233
12,0.19481933
13,0.99785966
15,0.60965127
19,0.00236475
21,0.99746513
23,0.00236475
35,0.3387541
40,0.00236475
45,0.23972443
55,0.33143595
58,0.44269022
62,0.18671751
72,0.0023698695
74,0.27855805
81,0.10926601
84,0.008229406
92,0.0024185334
93,0.0023698695
98,0.0022717891
102,0.997851
105,0.14773023
107,0.0024622432
112,0.23823406
113,0.41499248
119,0.7069008
124,0.5205353
140,0.72135216
141,0.13507387
143,0.00236475
150,0.23719828
159,0.0023698695
162,0.22715606
164,0.24594069
165,0.00236475
167,0.096432984
174,0.0024622432
177,0.4207952
180,0.00236475
185,0.00236475
186,0.9977029
195,0.5362839
198,0.71998143
200,0.660918
204,0.5375367
205,0.0026912303
207,0.99785525
208,0.99796814
212,0.22445339
213,0.0023602892
217,0.0024622432
218,0.002879669
234,0.0024622432
235,0.28443292
236,0.002450637
237,0.00236475
242,0.14792503
248,0.9832624
253,0.37380168
260,0.2595929
261,0.37634572
269,0.0025049187
271,0.30789733
273,0.0023698695
276,0.009248209
283,0.0023468807
289,0.00236475
298,0.33982027
303,0.54688734
306,0.0022706762
308,0.002345731
317,0.0023811553
318,0.0023811553
319,0.0023811553
320,0.0023811553
324,0.23350643
328,0.19015741
331,0.18297693
335,0.20385435
341,0.46557316
346,0.0023811553
348,0.0023811553
349,0.016035557
351,0.0023863101
355,0.31700724
363,0.3854133
366,0.00236475
367,0.19796443
373,0.17151013
375,0.0026729803
382,0.0026912303
388,0.0024622432
389,0.0024622432
391,0.9930177
400,0.0031849716
406,0.0024622432
409,0.9973604
411,0.28569338
414,0.008382003
417,0.07801819
419,0.0023698695
421,0.0022759433
423,0.0034792572
424,0.22594501
425,0.0023698695
430,0.86465174
448,0.06832599
460,0.22715606
462,0.005979744
465,0.26767984
467,0.9844929
474,0.5903192
476,0.0033563613
483,0.0024622432
485,0.0023602892
486,0.35857445
487,0.0028976693
498,0.9967163
503,0.0022695248
504,0.00236475
511,0.00236475
516,0.00236475
522,0.0037574677
530,0.76911175
534,0.0028976693
543,0.00236475
554,0.00236475
557,0.18466446
561,0.47014374
565,0.5186491
567,0.3148086
570,0.13502568
574,0.22310527
575,0.03871572
578,0.45101002
579,0.0022695248
