user_id,is_gone
4,0.0009851238
6,0.0009851238
10,0.006442411
12,0.19931225
13,0.9993393
15,0.63379216
19,0.0009851238
21,0.99845874
23,0.0009851238
35,0.45454037
40,0.0009851238
45,0.32190382
55,0.5499724
58,0.62345153
62,0.20302473
72,0.0009851238
74,0.48130405
81,0.20074111
84,0.007211751
92,0.0009851238
93,0.0009851238
98,0.0003525796
102,0.9997131
105,0.22006688
107,0.0009851238
112,0.280879
113,0.45986706
119,0.87893707
124,0.7236713
140,0.8744138
141,0.18590508
143,0.0009851238
150,0.29721528
159,0.0009851238
162,0.27996865
164,0.25351697
165,0.0009851238
167,0.15677969
174,0.0009851238
177,0.48564622
180,0.0009851238
185,0.0009851238
186,0.9989643
195,0.77506804
198,0.84778297
200,0.8344736
204,0.64552695
205,0.0041485517
207,0.99953926
208,0.99983335
212,0.28483424
213,0.0003525796
217,0.0009851238
218,0.00134276
234,0.0009851238
235,0.5163426
236,0.0011970972
237,0.0009851238
242,0.14715916
248,0.97360605
253,0.70649487
260,0.43498448
261,0.4105064
269,0.0009851238
271,0.3604998
273,0.0009851238
276,0.00980227
283,0.00042199483
289,0.0009851238
298,0.41831943
303,0.6585259
306,0.0003525796
308,0.00042199483
317,0.0009851238
318,0.0009851238
319,0.0009851238
320,0.0009851238
324,0.2437112
328,0.18739262
331,0.19126159
335,0.16317743
341,0.62912065
346,0.0009851238
348,0.0009851238
349,0.014800862
351,0.0009851238
355,0.37855878
363,0.7450351
366,0.0009851238
367,0.23565078
373,0.27215812
375,0.0010096696
382,0.0041485517
388,0.0009851238
389,0.0009851238
391,0.9976179
400,0.0041485517
406,0.0009851238
409,0.9995442
411,0.3791815
414,0.006758435
417,0.058712408
419,0.0009851238
421,0.00030706575
423,0.0069492627
424,0.26255777
425,0.0009851238
430,0.91482604
448,0.10438862
460,0.27996865
462,0.005123321
465,0.26936808
467,0.9960706
474,0.9389498
476,0.0057429695
483,0.0009851238
485,0.0003525796
486,0.7629723
487,0.0012564874
498,0.9955843
503,0.0003525796
504,0.0009851238
511,0.0009851238
516,0.0009851238
522,0.0052050725
530,0.94141835
534,0.0012564874
543,0.0009851238
554,0.0009851238
557,0.20429254
561,0.52892166
565,0.6848411
567,0.51379055
570,0.19030306
574,0.27044332
575,0.019309927
578,0.50513864
579,0.0003525796
583,0.0009851238
586,0.9900595
593,0.26458204
599,0.19144723
601,0.99921536
602,0.24233359
611,0.0009851238
613,0.10118813
615,0.0041994853
628,0.11003762
642,0.01163925
650,0.0009851238
659,0.35188037
664,0.9942213
672,0.30872568
680,0.0003525796
683,0.32085317
693,0.26456985
696,0.0003525796
700,0.0009851238
704,0.19030306
723,0.17715415
725,0.07284802
726,0.0009851238
731,0.0009851238
733,0.008118425
736,0.0009851238
739,0.17956701
741,0.0009851238
744,0.2624164
745,0.0009851238
747,0.29721528
754,0.6722138
757,0.0009851238
760,0.0003525796
765,0.9996346
770,0.59239924
779,0.0009851238
800,0.0046311445
801,0.0009851238
804,0.5400032
805,0.0009851238
810,0.0009851238
820,0.0011970972
829,0.0009851238
832,0.0009851238
837,0.070919216
845,0.0009851238
848,0.0003525796
850,0.0009851238
864,0.0009851238
874,0.0003525796
880,0.20074111
886,0.8763594
897,0.0009851238
898,0.26865044
901,0.78563094
904,0.9996847
907,0.0003525796
918,0.0009851238
920,0.657485
926,0.0003525796
933,0.0041485517
936,0.0016094829
937,0.0009851238
952,0.0009851238
953,0.19942231
960,0.98162365
970,0.9161457
971,0.0009851238
972,0.54015577
973,0.0003525796
980,0.64623886
988,0.016484488
999,0.009958053
1003,0.3653432
1010,0.0069492627
1023,0.0009851238
1041,0.17087162
1044,0.27996865
1049,0.995998
1054,0.29721528
1055,0.0003525796
1059,0.0009851238
1061,0.70152557
1068,0.0009851238
1071,0.0011970972
1083,0.31439456
1087,0.35040936
1092,0.2783194
1099,0.0009851238
1100,0.29721528
1102,0.0009851238
1115,0.026574615
1131,0.0003525796
1132,0.014431987
1134,0.48080552
1135,0.0009851238
1137,0.2065978
1138,0.010371098
1145,0.076109625
1149,0.38235894
1152,0.0009851238
1153,0.52442217
1154,0.27215812
1156,0.6796384
1157,0.021553406
1164,0.95336044
1171,0.7042009
1175,0.0009851238
1182,0.0009851238
1187,0.9986744
1192,0.029415732
1195,0.0003525796
1197,0.001352146
1202,0.0009851238
1211,0.28399244
1212,0.0003525796
1214,0.0003525796
1219,0.0010902176
1232,0.0003525796
1238,0.0011970972
1242,0.0009851238
1245,0.19683027
1246,0.83159137
1253,0.0009851238
1263,0.0003525796
1269,0.0003525796
1273,0.0005701809
1274,0.9967571
1275,0.0009851238
1276,0.0003525796
1279,0.0003525796
1280,0.0009851238
1285,0.0009851238
1288,0.0009851238
1302,0.26087087
1307,0.0003525796
1308,0.0009851238
1309,0.0009851238
1313,0.29721528
1314,0.07850365
1322,0.0011970972
1325,0.0009851238
1332,0.0009851238
1334,0.007570102
1339,0.0009851238
1340,0.004248188
1341,0.16243868
1347,0.30543673
1349,0.01163925
1354,0.27996865
1356,0.33224323
1357,0.0002925355
1358,0.32156837
1359,0.9995974
1365,0.27996865
1367,0.10793251
1369,0.0041485517
1374,0.0003525796
1375,0.27215812
1379,0.0005864062
1384,0.016232047
1385,0.0009851238
1387,0.0009851238
1392,0.25406727
1399,0.0009851238
1403,0.0009851238
1407,0.0009851238
1412,0.19968647
1413,0.21269195
1414,0.0009851238
1420,0.18646295
1426,0.9994754
1432,0.0009851238
1436,0.0009851238
1437,0.0009851238
1438,0.5300315
1441,0.9996991
1442,0.19179787
1452,0.0009851238
1455,0.0010636111
1457,0.19560362
1458,0.27996865
1459,0.9996228
1460,0.10581018
1464,0.27215812
1465,0.0009851238
1469,0.0041485517
1472,0.27682093
1485,0.0003525796
1488,0.66468734
1489,0.0009851238
1494,0.0037183934
1501,0.0011970972
1506,0.0009851238
1510,0.3041053
1520,0.44151086
1522,0.0009851238
1523,0.03596744
1524,0.0009851238
